continent,location,date,total_cases_per_million,total_deaths_per_million,total_vaccinations_per_million
Africa,Equatorial Guinea,30/10/2021,7981.296,99.706,257700
Africa,Equatorial Guinea,29/10/2021,7943.085,99.109,257300
Africa,Equatorial Guinea,27/10/2021,7902.486,97.318,255600
Africa,Equatorial Guinea,21/10/2021,7819.497,97.318,253500
Africa,Equatorial Guinea,19/10/2021,7773.524,96.124,252400
Africa,Equatorial Guinea,16/10/2021,7666.056,93.139,250400
Africa,Equatorial Guinea,12/10/2021,7633.816,92.542,247500
Africa,Equatorial Guinea,09/10/2021,7556.797,91.945,244800
Africa,Equatorial Guinea,06/10/2021,7482.166,89.557,241100
Africa,Equatorial Guinea,30/09/2021,7380.669,87.766,237100
Africa,Equatorial Guinea,20/09/2021,6605.107,81.795,228000
Africa,Equatorial Guinea,13/09/2021,6267.777,78.213,221000
Africa,Equatorial Guinea,10/09/2021,6140.009,77.019,219000
Africa,Equatorial Guinea,08/09/2021,5934.029,77.019,217400
Africa,Equatorial Guinea,04/09/2021,5827.158,76.422,215200
Africa,Equatorial Guinea,02/09/2021,5658.194,75.228,211100
Africa,Equatorial Guinea,27/08/2021,5476.693,73.437,206400
Africa,Equatorial Guinea,24/08/2021,5430.72,73.437,201000
Africa,Equatorial Guinea,21/08/2021,5402.659,73.437,198100
Africa,Equatorial Guinea,18/08/2021,5379.374,73.437,196600
Africa,Equatorial Guinea,16/08/2021,5356.687,73.437,194300
Africa,Equatorial Guinea,12/08/2021,5344.149,73.437,192500
Africa,Equatorial Guinea,07/08/2021,5330.417,73.437,187600
Africa,Equatorial Guinea,04/08/2021,5330.417,73.437,186100
Africa,Equatorial Guinea,02/08/2021,5320.267,73.437,184400
Africa,Equatorial Guinea,29/07/2021,5301.758,73.437,182900
Africa,Equatorial Guinea,24/07/2021,5291.609,73.437,180000
Africa,Equatorial Guinea,21/07/2021,5282.653,73.437,175400
Africa,Equatorial Guinea,17/07/2021,5282.653,73.437,172300
Africa,Equatorial Guinea,13/07/2021,5262.951,72.839,166600
Africa,Equatorial Guinea,10/07/2021,5248.024,72.839,166500
Africa,Equatorial Guinea,07/07/2021,5239.069,72.839,165400
Africa,Equatorial Guinea,05/07/2021,5229.516,72.839,161700
Africa,Equatorial Guinea,02/07/2021,5219.366,72.839,161200
Africa,Equatorial Guinea,30/06/2021,5214.59,72.242,158300
Africa,Equatorial Guinea,28/06/2021,5208.022,72.242,158100
Africa,Equatorial Guinea,25/06/2021,5201.455,71.645,155500
Africa,Equatorial Guinea,23/06/2021,5199.067,71.645,154900
Africa,Equatorial Guinea,17/06/2021,5182.349,71.645,153500
Africa,Equatorial Guinea,15/06/2021,5171.603,71.645,152300
Africa,Equatorial Guinea,12/06/2021,5164.438,71.645,148200
Africa,Equatorial Guinea,10/06/2021,5158.468,70.451,147600
Africa,Equatorial Guinea,03/06/2021,5117.869,70.451,141000
Africa,Equatorial Guinea,31/05/2021,5092.196,70.451,134000
Africa,Equatorial Guinea,28/05/2021,5060.552,67.466,131200
Africa,Equatorial Guinea,25/05/2021,5060.552,67.466,123400
Africa,Equatorial Guinea,22/05/2021,5036.67,67.466,115200
Africa,Equatorial Guinea,18/05/2021,4593.663,66.869,104900
Africa,Equatorial Guinea,28/04/2021,4593.663,66.869,45100
Africa,Equatorial Guinea,22/04/2021,4513.062,63.884,33300
Africa,Equatorial Guinea,20/04/2021,4480.822,63.287,27100
Africa,Equatorial Guinea,16/04/2021,4333.949,63.287,19600
Africa,Equatorial Guinea,01/04/2021,4184.09,61.496,8400
Africa,Equatorial Guinea,29/03/2021,4127.968,60.899,7300
Africa,Equatorial Guinea,16/03/2021,3942.287,59.704,3900
Europe,Estonia,03/03/2023,463974.589,2217.088,1591200
Europe,Estonia,04/03/2023,464016.066,2217.088,1591200
Europe,Estonia,05/03/2023,464040.951,2217.088,1591200
Europe,Estonia,06/03/2023,464061.312,2217.088,1591200
Europe,Estonia,02/03/2023,463941.409,2217.088,1591100
Europe,Estonia,28/02/2023,463874.293,2217.088,1591000
Europe,Estonia,01/03/2023,463910.49,2217.088,1591000
Europe,Estonia,25/02/2023,463777.766,2212.563,1590900
Europe,Estonia,26/02/2023,463801.898,2212.563,1590900
Europe,Estonia,27/02/2023,463831.308,2212.563,1590900
Europe,Estonia,22/02/2023,463694.06,2212.563,1590800
Europe,Estonia,23/02/2023,463729.503,2212.563,1590800
Europe,Estonia,24/02/2023,463760.422,2212.563,1590800
Europe,Estonia,20/02/2023,463626.944,2206.53,1590700
Europe,Estonia,21/02/2023,463667.666,2212.563,1590700
Europe,Estonia,17/02/2023,463554.549,2206.53,1590600
Europe,Estonia,18/02/2023,463591.501,2206.53,1590600
Europe,Estonia,19/02/2023,463609.6,2206.53,1590600
Europe,Estonia,16/02/2023,463504.778,2206.53,1590500
Europe,Estonia,15/02/2023,463469.335,2206.53,1590400
Europe,Estonia,14/02/2023,463441.433,2206.53,1590300
Europe,Estonia,11/02/2023,463347.169,2201.251,1590200
Europe,Estonia,12/02/2023,463363.005,2201.251,1590200
Europe,Estonia,13/02/2023,463384.12,2201.251,1590200
Europe,Estonia,10/02/2023,463307.955,2201.251,1590100
Europe,Estonia,09/02/2023,463267.233,2201.251,1590000
Europe,Estonia,08/02/2023,463225.757,2201.251,1589900
Europe,Estonia,07/02/2023,463189.559,2201.251,1589800
Europe,Estonia,05/02/2023,463119.427,2195.972,1589700
Europe,Estonia,06/02/2023,463136.772,2195.972,1589700
Europe,Estonia,03/02/2023,463068.902,2195.972,1589600
Europe,Estonia,04/02/2023,463102.837,2195.972,1589600
Europe,Estonia,02/02/2023,463024.409,2195.972,1589500
Europe,Estonia,01/02/2023,462995.753,2195.972,1589400
Europe,Estonia,31/01/2023,462953.523,2195.972,1589300
Europe,Estonia,30/01/2023,462906.014,2189.94,1589200
Europe,Estonia,28/01/2023,462877.357,2189.94,1589100
Europe,Estonia,29/01/2023,462892.44,2189.94,1589100
Europe,Estonia,27/01/2023,462835.881,2189.94,1589000
Europe,Estonia,26/01/2023,462791.389,2189.94,1588800
Europe,Estonia,25/01/2023,462731.06,2189.94,1588600
Europe,Estonia,24/01/2023,462674.501,2189.94,1588500
Europe,Estonia,23/01/2023,462615.681,2175.611,1588300
Europe,Estonia,21/01/2023,462587.779,2175.611,1588200
Europe,Estonia,22/01/2023,462599.09,2175.611,1588200
Europe,Estonia,20/01/2023,462553.089,2175.611,1588100
Europe,Estonia,19/01/2023,462511.613,2175.611,1587900
Europe,Estonia,18/01/2023,462476.17,2175.611,1587800
Europe,Estonia,17/01/2023,462439.219,2175.611,1587600
Europe,Estonia,16/01/2023,462389.447,2175.611,1587400
Europe,Estonia,14/01/2023,462346.463,2175.611,1587200
Europe,Estonia,15/01/2023,462364.562,2175.611,1587200
Europe,Estonia,13/01/2023,462308.003,2175.611,1587100
Europe,Estonia,12/01/2023,462257.478,2175.611,1586800
Europe,Estonia,11/01/2023,462206.952,2175.611,1586600
Europe,Estonia,10/01/2023,462159.443,2175.611,1586300
Europe,Estonia,09/01/2023,462105.147,2165.808,1586000
Europe,Estonia,07/01/2023,462059.901,2165.808,1585800
Europe,Estonia,08/01/2023,462081.016,2165.808,1585800
Europe,Estonia,06/01/2023,462019.179,2165.808,1585700
Europe,Estonia,05/01/2023,461977.702,2165.808,1585400
Europe,Estonia,04/01/2023,461912.095,2165.808,1585200
Europe,Estonia,03/01/2023,461861.569,2165.808,1585000
Europe,Estonia,02/01/2023,461805.765,2151.48,1584800
Europe,Estonia,30/12/2022,461670.779,2151.48,1584700
Europe,Estonia,31/12/2022,461731.108,2151.48,1584700
Europe,Estonia,01/01/2023,461764.289,2151.48,1584700
Europe,Estonia,29/12/2022,461611.958,2151.48,1584600
Europe,Estonia,28/12/2022,461532.023,2151.48,1584400
Europe,Estonia,27/12/2022,461433.988,2151.48,1584200
Europe,Estonia,24/12/2022,461311.068,2139.414,1584000
Europe,Estonia,25/12/2022,461363.102,2139.414,1584000
Europe,Estonia,26/12/2022,461397.791,2139.414,1584000
Europe,Estonia,23/12/2022,461243.952,2139.414,1583900
Europe,Estonia,22/12/2022,461167.033,2139.414,1583800
Europe,Estonia,21/12/2022,461091.622,2139.414,1583600
Europe,Estonia,20/12/2022,460989.816,2139.414,1583300
Europe,Estonia,19/12/2022,460884.241,2122.07,1583000
Europe,Estonia,18/12/2022,460842.011,2122.07,1582800
Europe,Estonia,16/12/2022,460707.779,2122.07,1582700
Europe,Estonia,17/12/2022,460808.076,2122.07,1582700
Europe,Estonia,15/12/2022,460590.137,2122.07,1582400
Europe,Estonia,14/12/2022,460475.512,2122.07,1582100
Europe,Estonia,13/12/2022,460371.445,2122.07,1581800
Europe,Estonia,12/12/2022,460266.624,2110.758,1581500
Europe,Estonia,10/12/2022,460191.967,2110.758,1581300
Europe,Estonia,11/12/2022,460226.656,2110.758,1581300
Europe,Estonia,09/12/2022,460124.851,2110.758,1581200
Europe,Estonia,08/12/2022,460046.423,2110.758,1580900
Europe,Estonia,07/12/2022,459964.225,2110.758,1580600
Europe,Estonia,06/12/2022,459880.519,2110.758,1580200
Europe,Estonia,05/12/2022,459797.566,2103.971,1579900
Europe,Estonia,03/12/2022,459730.45,2103.971,1579700
Europe,Estonia,04/12/2022,459762.877,2103.971,1579700
Europe,Estonia,02/12/2022,459658.056,2103.971,1579600
Europe,Estonia,01/12/2022,459603.006,2103.971,1579200
Europe,Estonia,30/11/2022,459545.693,2103.971,1578900
Europe,Estonia,29/11/2022,459479.331,2103.971,1578500
Europe,Estonia,28/11/2022,459393.363,2097.184,1578000
Europe,Estonia,26/11/2022,459334.542,2097.184,1577700
Europe,Estonia,27/11/2022,459360.182,2097.184,1577700
Europe,Estonia,25/11/2022,459274.967,2097.184,1577600
Europe,Estonia,24/11/2022,459219.163,2097.184,1577200
Europe,Estonia,23/11/2022,459165.621,2097.184,1576800
Europe,Estonia,22/11/2022,459100.013,2097.184,1576400
Europe,Estonia,21/11/2022,459035.914,2088.135,1575900
Europe,Estonia,20/11/2022,459016.307,2088.135,1575500
Europe,Estonia,19/11/2022,458986.897,2088.135,1575400
Europe,Estonia,18/11/2022,458932.601,2088.135,1575300
Europe,Estonia,17/11/2022,458879.059,2088.135,1574800
Europe,Estonia,16/11/2022,458809.68,2088.135,1574200
Europe,Estonia,15/11/2022,458747.089,2088.135,1573700
Europe,Estonia,14/11/2022,458665.645,2079.085,1573200
Europe,Estonia,12/11/2022,458609.841,2079.085,1572800
Europe,Estonia,13/11/2022,458637.743,2079.085,1572800
Europe,Estonia,11/11/2022,458566.102,2079.085,1572700
Europe,Estonia,10/11/2022,458505.019,2079.085,1572200
Europe,Estonia,09/11/2022,458442.428,2079.085,1571500
Europe,Estonia,08/11/2022,458379.837,2079.085,1570700
Europe,Estonia,07/11/2022,458296.131,2072.298,1570100
Europe,Estonia,05/11/2022,458235.802,2072.298,1569500
Europe,Estonia,06/11/2022,458263.704,2072.298,1569500
Europe,Estonia,04/11/2022,458170.948,2072.298,1569300
Europe,Estonia,03/11/2022,458113.636,2072.298,1568600
Europe,Estonia,02/11/2022,458027.667,2072.298,1567600
Europe,Estonia,01/11/2022,457966.584,2072.298,1566600
Europe,Estonia,31/10/2022,457879.107,2065.511,1565700
Europe,Estonia,29/10/2022,457807.466,2065.511,1564900
Europe,Estonia,30/10/2022,457847.434,2065.511,1564900
Europe,Estonia,28/10/2022,457743.367,2065.511,1564700
Europe,Estonia,27/10/2022,457645.332,2065.511,1563800
Europe,Estonia,26/10/2022,457561.626,2065.511,1562900
Europe,Estonia,25/10/2022,457466.608,2065.511,1562000
Europe,Estonia,24/10/2022,457328.606,2057.97,1561400
Europe,Estonia,23/10/2022,457287.129,2057.97,1560900
Europe,Estonia,22/10/2022,457198.144,2057.97,1560800
Europe,Estonia,21/10/2022,457089.552,2057.97,1560700
Europe,Estonia,20/10/2022,456975.681,2057.97,1559900
Europe,Estonia,19/10/2022,456849.745,2057.97,1559000
Europe,Estonia,18/10/2022,456701.939,2057.97,1558200
Europe,Estonia,17/10/2022,456533.772,2045.904,1557500
Europe,Estonia,16/10/2022,456482.493,2045.904,1556900
Europe,Estonia,15/10/2022,456396.524,2045.904,1556800
Europe,Estonia,14/10/2022,456276.62,2045.904,1556700
Europe,Estonia,13/10/2022,456156.716,2045.904,1555800
Europe,Estonia,12/10/2022,456031.534,2045.904,1555100
Europe,Estonia,11/10/2022,455892.777,2045.904,1554200
Europe,Estonia,10/10/2022,455732.906,2030.068,1553500
Europe,Estonia,09/10/2022,455679.364,2030.068,1553000
Europe,Estonia,08/10/2022,455607.723,2030.068,1552900
Europe,Estonia,07/10/2022,455462.934,2030.068,1552800
Europe,Estonia,06/10/2022,455319.653,2030.068,1551900
Europe,Estonia,05/10/2022,455167.322,2030.068,1550800
Europe,Estonia,04/10/2022,454985.581,2030.068,1549900
Europe,Estonia,03/10/2022,454831.743,2021.773,1549200
Europe,Estonia,01/10/2022,454679.412,2021.773,1548600
Europe,Estonia,02/10/2022,454760.856,2021.773,1548600
Europe,Estonia,30/09/2022,454518.786,2021.773,1548500
Europe,Estonia,29/09/2022,454367.21,2021.773,1547300
Europe,Estonia,28/09/2022,454205.83,2021.773,1546300
Europe,Estonia,27/09/2022,454021.073,2021.773,1545300
Europe,Estonia,26/09/2022,453840.086,2011.215,1544300
Europe,Estonia,24/09/2022,453714.15,2011.215,1543600
Europe,Estonia,25/09/2022,453781.265,2011.215,1543600
Europe,Estonia,23/09/2022,453579.918,2011.215,1543400
Europe,Estonia,22/09/2022,453439.653,2011.215,1542400
Europe,Estonia,21/09/2022,453261.683,2011.215,1541500
Europe,Estonia,20/09/2022,453116.893,2011.215,1540400
Europe,Estonia,19/09/2022,452943.448,2006.69,1539700
Europe,Estonia,17/09/2022,452790.363,2006.69,1539200
Europe,Estonia,18/09/2022,452882.365,2006.69,1539200
Europe,Estonia,16/09/2022,452647.836,2006.69,1539100
Europe,Estonia,15/09/2022,452500.03,2006.69,1538200
Europe,Estonia,14/09/2022,452368.061,2006.69,1537400
Europe,Estonia,13/09/2022,452218.747,2006.69,1536600
Europe,Estonia,12/09/2022,452047.563,2003.674,1535900
Europe,Estonia,10/09/2022,451943.496,2003.674,1535400
Europe,Estonia,11/09/2022,452012.874,2003.674,1535400
Europe,Estonia,09/09/2022,451834.904,2003.674,1535200
Europe,Estonia,08/09/2022,451736.115,2003.674,1534300
Europe,Estonia,07/09/2022,451622.244,2003.674,1533600
Europe,Estonia,06/09/2022,451490.275,2003.674,1532700
Europe,Estonia,05/09/2022,451359.06,1999.149,1532000
Europe,Estonia,03/09/2022,451280.632,1999.149,1531400
Europe,Estonia,04/09/2022,451334.174,1999.149,1531400
Europe,Estonia,02/09/2022,451177.319,1999.149,1531200
Europe,Estonia,01/09/2022,451093.612,1999.149,1530400
Europe,Estonia,31/08/2022,450990.299,1999.149,1529600
Europe,Estonia,30/08/2022,450886.986,1999.149,1528500
Europe,Estonia,29/08/2022,450739.934,1992.362,1527700
Europe,Estonia,28/08/2022,450710.524,1992.362,1527100
Europe,Estonia,27/08/2022,450649.441,1992.362,1527000
Europe,Estonia,26/08/2022,450511.438,1992.362,1526900
Europe,Estonia,25/08/2022,450383.239,1992.362,1526000
Europe,Estonia,24/08/2022,450238.45,1992.362,1525100
Europe,Estonia,23/08/2022,450075.562,1992.362,1524200
Europe,Estonia,22/08/2022,449905.133,1992.362,1523400
Europe,Estonia,21/08/2022,449862.903,1992.362,1522900
Europe,Estonia,20/08/2022,449787.491,1992.362,1522800
Europe,Estonia,19/08/2022,449614.8,1992.362,1522700
Europe,Estonia,18/08/2022,449466.994,1992.362,1521900
Europe,Estonia,17/08/2022,449275.45,1992.362,1520900
Europe,Estonia,16/08/2022,449062.036,1992.362,1520100
Europe,Estonia,15/08/2022,448829.77,1986.329,1519300
Europe,Estonia,14/08/2022,448762.654,1986.329,1518600
Europe,Estonia,13/08/2022,448633.701,1986.329,1518500
Europe,Estonia,12/08/2022,448408.222,1986.329,1518400
Europe,Estonia,11/08/2022,448185.005,1986.329,1517600
Europe,Estonia,10/08/2022,447930.869,1986.329,1516600
Europe,Estonia,09/08/2022,447665.422,1986.329,1515700
Europe,Estonia,08/08/2022,447372.827,1981.805,1514800
Europe,Estonia,07/08/2022,447236.332,1981.805,1514100
Europe,Estonia,06/08/2022,447128.495,1981.805,1514000
Europe,Estonia,05/08/2022,446890.949,1981.805,1513900
Europe,Estonia,04/08/2022,446624.748,1981.805,1513200
Europe,Estonia,03/08/2022,446340.448,1981.805,1512500
Europe,Estonia,02/08/2022,446013.164,1981.805,1511800
Europe,Estonia,01/08/2022,445685.879,1975.772,1511100
Europe,Estonia,31/07/2022,445607.452,1975.772,1510400
Europe,Estonia,30/07/2022,445462.662,1975.772,1510300
Europe,Estonia,29/07/2022,445148.198,1975.772,1510200
Europe,Estonia,28/07/2022,444864.652,1975.772,1509700
Europe,Estonia,27/07/2022,444547.925,1975.772,1509100
Europe,Estonia,26/07/2022,444268.15,1975.772,1508500
Europe,Estonia,25/07/2022,444004.965,1969.739,1508000
Europe,Estonia,24/07/2022,443888.832,1969.739,1507700
Europe,Estonia,23/07/2022,443731.977,1969.739,1507600
Europe,Estonia,22/07/2022,443481.612,1969.739,1507500
Europe,Estonia,21/07/2022,443189.017,1969.739,1507100
Europe,Estonia,20/07/2022,442971.078,1969.739,1506700
Europe,Estonia,19/07/2022,442735.041,1969.739,1506400
Europe,Estonia,18/07/2022,442498.25,1966.723,1506000
Europe,Estonia,16/07/2022,442311.985,1966.723,1505700
Europe,Estonia,17/07/2022,442424.348,1966.723,1505700
Europe,Estonia,15/07/2022,442115.162,1966.723,1505600
Europe,Estonia,14/07/2022,441902.502,1966.723,1505400
Europe,Estonia,13/07/2022,441711.712,1966.723,1505200
Europe,Estonia,12/07/2022,441506.594,1966.723,1505100
Europe,Estonia,11/07/2022,441318.066,1959.936,1504900
Europe,Estonia,09/07/2022,441204.195,1959.936,1504700
Europe,Estonia,10/07/2022,441283.377,1959.936,1504700
Europe,Estonia,08/07/2022,441070.718,1959.936,1504600
Europe,Estonia,07/07/2022,440913.862,1959.936,1504500
Europe,Estonia,06/07/2022,440736.646,1959.936,1504400
Europe,Estonia,05/07/2022,440604.677,1959.936,1504200
